feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C01004_Trigonelline,10634.5,0.6890599799434731,-0.02743828800541026,-0.519174574153927,-0.5575234746849732,-0.45112739056547513,-0.5406566090951566,0.10281282048691062,0.8403170487115527,C01004,Other
C02710_N-Acetylleucine,10082.0,0.7052412933135919,0.02594077580793197,-0.6842030456569393,-0.6650125287500475,-0.8501099728190572,-0.8034036708948854,-0.04104300512629618,0.8531144677180547,C02710,Other
C02714_N-Acetylputrescine,10604.0,0.7210297862820005,-0.024491570455533518,0.6633534475097784,0.6625115658523866,0.71108222859453,0.6079910324433868,-0.0018321301811192823,0.8646657722695842,C02714,Other
C00300_Creatine,10102.0,0.7263192487064507,0.024008502004734034,1.0742919821849082,1.1131834822325344,1.18555783065223,1.1884580406777865,0.051305249533174634,0.8646657722695842,C00300,Other
C00482_Sinapate,10585.0,0.7411964471944165,-0.022655910342495478,-0.40569542591669955,-0.514697502313566,-0.711565651165757,-0.7080556993697117,0.34332774558852525,0.8754288746390746,C00482,Other
C05598_Phenaceturate,10564.5,0.7631592383579807,-0.020675329694217703,-0.3836447885280813,-0.460493498125375,-0.5909728008030207,-0.5593317186058787,0.2634096298440821,0.8836760250212472,C05598,Other
_DCA,10139.0,0.7658525550184143,0.02043379546881796,1.4771699454795806,1.4243319632367566,1.6046055386010005,1.6920681782580476,-0.052550386286904616,0.8836760250212472,_DCA,Other
C01586_Hippurate,10571.5,0.7556366215790402,-0.02135162552533698,0.26053417936357665,0.1987006170479041,0.056595280096438216,0.02435800558403889,-0.39087629695832427,0.8836760250212472,C01586,Other
C00847_4-Pyridoxate,10527.5,0.8032744927281069,-0.01710062315830152,-0.1949287607628993,-0.20129535140713387,-0.13319224272831742,-0.1621010325068224,0.04636688742063427,0.9028838078863565,C00847,Other
C00055_CMP,10523.0,0.808190191543429,-0.016665861552582095,-0.3464783114082182,-0.35937005560080443,-0.19177571354418554,-0.28580991950818024,0.05270515544816723,0.9028838078863565,C00055,Nucleotide
C00483_Tyramine,10508.0,0.8246338778695389,-0.015216656200183643,-0.016995518717479736,-0.05147357037812323,-0.051771015712455126,-0.06472756232106902,1.5986775181891166,0.9028838078863565,C00483,Other
C00134_Putrescine,10166.0,0.7950978039302244,0.017825225834500746,1.4538275134698906,1.4851023663515792,1.5404762830670198,1.5171584368885178,0.03070626402638364,0.9028838078863565,C00134,Polyamine
C00931_Porphobilinogen,10188.5,0.8196911985327455,0.015651417805903067,0.1877658059508459,0.12029571822747866,-0.12438943730630392,-0.1153431796692479,-0.6423490607285983,0.9028838078863565,C00931,Other
C00314_Pyridoxine,10530.0,0.8005463335384359,-0.017342157383701373,-0.8811768800552409,-0.8914080034051566,-0.9954811850297792,-0.9954811850297792,0.016654271384921128,0.9028838078863565,C00314,Other
C01620_Threonate,10510.5,0.8218876938153241,-0.015458190425583274,0.9728683820377996,0.9599670766829517,1.0346913414786072,0.9522425382609256,-0.019259710470863684,0.9028838078863565,C01620,Other
C04137_Octopine,10490.0,0.8444657725781471,-0.0134776097773055,-0.6179162005708019,-0.7127486967210122,-1.0279233729984982,-1.0232095879171725,0.20598229785423444,0.907779997704038,C04137,Other
