feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval
CAG-1427 sp900542265,4222.0,0.07154072163190012,-0.1664594557259289,-0.24689161829117023,-1.2349906389792709,1.5895565164585488,-2.700832501260912,2.322550346684829,0.6167303588956906
UBA5884 sp002431975,4223.0,0.07107105534713452,-0.1667357369802458,0.03507835996327451,-0.7105328770088376,1.472861701591187,-0.9071355127497522,,0.6167303588956906
Flemingibacterium sp900546315,4204.0,0.08043831957364446,-0.16148639314822488,-0.6364045053929825,-1.4749544233520582,-1.650507605373301,-2.382441469620595,1.212654422328058,0.6816806743529192
UMGS1322 sp905214315,4197.0,0.08413271166843274,-0.15955242436800665,-0.061252230349190785,-0.9172714705522399,1.4742641255775712,-1.8963538677727119,3.9045145086063715,0.6828348368470643
Terrisporobacter glycolicus,3043.0,0.08467151976903596,0.15927614311368976,-1.3075312599259374,-0.7814495298011461,-2.371728083693018,-1.859873186103048,-0.7426208346255658,0.6828348368470643
Intestinibacter sp900540355,4196.0,0.08467151976903596,-0.15927614311368976,0.08248747410782312,-0.5781145998937144,0.26308209985025144,-1.2557954657578545,,0.6828348368470643
CAIFEB01 sp903789375,4173.0,0.09785292810252716,-0.15292167426440106,0.9760313929911449,0.012547934551071773,1.7460669104971505,1.7095811888887216,-6.281405623303713,0.6891051274825857
Escherichia sp004211955,4191.0,0.08740757274948885,-0.1578947368421053,0.8330630390553914,0.2351362336084593,0.9925848537368633,-0.05553615523889022,-1.8249287960902816,0.6891051274825857
Ventricola sp900542395,4182.0,0.09251192654523578,-0.1554082055532533,-0.02839966823522913,-0.5712224656553857,-0.07054623882788036,-1.1868963825502963,4.330106787243584,0.6891051274825857
Romboutsia_D sp000686145,4188.0,0.08908315817630134,-0.15706589307915464,-1.2141156860361544,-1.776753880661738,-2.1524309964273094,-2.6567151390286288,0.5493379565335501,0.6891051274825857
Aphodousia sp900553105,4174.0,0.0972475817727819,-0.15319795551871795,-0.8992629964178317,-1.905310061641829,-2.2407952875175123,-2.703808413387332,1.0832107855283095,0.6891051274825857
Lachnospira eligens,4173.0,0.09785292810252716,-0.15292167426440106,2.5571209938479016,1.8841037171263695,3.012503079294028,2.5210166997159753,-0.44064203981089783,0.6891051274825857
UMGS693 sp900544555,4178.0,0.09485607722015629,-0.15430308053598574,0.2802207459017842,-0.6658687159890206,1.628535022866986,-1.3505940019042786,,0.6891051274825857
CAG-873 sp910578035,4173.0,0.09785292810252716,-0.15292167426440106,-0.33577219076304093,-1.098645787338168,1.2894673708320674,-1.9792228751531926,1.7101716733732564,0.6891051274825857
Tannerella forsythia_A,4174.0,0.0972475817727819,-0.15319795551871795,-0.22819959704700654,-0.8759663639443434,1.3988008409916315,-1.8721398287047428,1.940579233679689,0.6891051274825857
Faecousia sp000434635,4168.0,0.10092495409741115,-0.1515402679928166,-0.19073686008198118,-0.8774499013465344,-0.9699447921954008,-1.5229087571212787,2.2017330891437625,0.6903721493607249
Avichristensenella intestinipullorum,4166.0,0.10217507810538727,-0.15098770548418283,0.07194539341964905,-0.5973492388248546,1.5895565164585488,-0.947672439480419,,0.6903721493607249
Bilophila wadsworthia,3073.0,0.10217507810538727,0.15098770548418294,2.9892256303151234,3.2074823282660487,3.826155197238311,4.214841900288635,0.1016695192581028,0.6903721493607249
Acidaminococcus sp905213155,3089.0,0.11262488579951384,0.1465672054151126,-0.1610918819973612,0.3787515410943691,1.5685165476792182,1.7208749967907924,,0.6908841058490194
Prevotella sp900557255,4151.0,0.11194800044543392,-0.14684348666942948,1.7909271901803863,1.2074476618301724,0.8880717101613431,0.4206280977865031,-0.5687460304363208,0.6908841058490194
Streptococcus parauberis,4161.0,0.10535433118381637,-0.14960629921259838,-0.36005830618418433,-0.8716379648668897,-0.27869179389729837,-1.2906326192874662,1.2754984890094465,0.6908841058490194
Alistipes putredinis,3090.0,0.11330499335923919,0.1462909241607957,3.53621225343163,4.156670453151818,3.8586984318405344,4.739282674519193,0.23322350153175264,0.6908841058490194
Prevotella sp900557035,4159.0,0.10664780666998319,-0.1490537367039646,1.3791013352275696,0.5807663354687574,1.6751244102578315,0.9993645197691752,-1.2476987333174177,0.6908841058490194
Alangreenwoodia gallinarii,4149.0,0.11330499335923919,-0.1462909241607957,-0.12556193716020528,-0.7775022539329196,1.4950432698978666,-1.1788678005120037,2.63044767517512,0.6908841058490194
Scatomorpha stercorigallinarum,3089.0,0.11262488579951384,0.1465672054151126,-0.9911935081220768,-0.3681362602468603,-1.8977609740043277,-0.22184699308231437,-1.4289268833817599,0.6908841058490194
Sediminibacterium sp902168225,4161.0,0.10535433118381637,-0.14960629921259838,-0.8233366027397523,-1.4897424551414322,-1.147193716823681,-3.1335668568764543,0.8555086717373939,0.6908841058490194
Collinsella tanakaei,3099.0,0.11957247639521348,0.1438043928719437,-0.8783813111742697,-0.3794088064285113,-1.8810942085489941,-1.1415879060657694,-1.2110941959965096,0.7081313600450259
Enterococcus_A avium,4118.0,0.13603616329415805,-0.13772620527697188,0.3550617462761534,-0.16073046512259728,1.6644395706203952,1.5213910412271439,,0.7081313600450259
Pauljensenia georgiae,3124.0,0.1384107023054078,0.13689736151402132,-1.164347197512796,-0.7888218582539906,-2.052141975442389,-1.3947773498616343,-0.5617498867796032,0.7081313600450259
Lachnospira sp003451515,4112.0,0.14081704858672991,-0.13606851775107054,2.582609975789819,2.0220223354207167,2.8386163817553847,1.8377642185052512,-0.3530308513569749,0.7081313600450259
Prevotella sp900556395,4122.0,0.1329191888824308,-0.13883133029423944,0.2748662207493856,-0.403575775959439,0.06333257117448454,-1.2330596503624474,,0.7081313600450259
Prevotella sp002440225,4132.0,0.1253686904182983,-0.14159414283740857,1.2451675042993027,0.6891289384444701,1.6836555964217705,1.1147188312340806,-0.8534939842030964,0.7081313600450259
Ruminiclostridium_E sp910579265,3104.0,0.12316996426066552,0.14242298660035912,-0.6679850636564771,-0.3891700856229607,-0.06471308689071975,1.4688253229764072,-0.7794150269269693,0.7081313600450259
UBA3839 sp017483765,3125.0,0.1392092722190262,0.13662108025970443,-0.20721360778517203,0.10995677105935685,1.5669644224606163,1.6654971683749302,,0.7081313600450259
Ruminococcus_E sp902766775,3107.0,0.1253686904182983,0.14159414283740845,0.5272006169382885,0.9149155050978217,1.4809880093513819,1.7885683626133826,0.7952864530194347,0.7081313600450259
Collinsella sp008014645,4111.0,0.14162627200900518,-0.13579223649675365,-0.25574854878986714,-0.8705736077905941,1.472861701591187,-1.7084446375195697,1.7672402345773528,0.7081313600450259
UBA3855 sp017460955,4121.0,0.13369320007492003,-0.13855504903992255,0.3159004405658654,-0.4044093257164703,1.666382549297328,1.5600992833202305,,0.7081313600450259
Bifidobacterium bifidum,4123.0,0.13214865149288674,-0.13910761154855633,0.9307732722868535,0.49505402595560566,0.6580483115178115,0.24395363084526167,-0.9108438049577937,0.7081313600450259
Excrementavichristensenella intestinipullorum,3125.0,0.1392092722190262,0.13662108025970443,-0.8340602179142689,-0.3222883042788985,-1.2961169932157883,0.4349807128816199,-1.3717997161372402,0.7081313600450259
W3P20-009 sp015061285,4111.0,0.14162627200900518,-0.13579223649675365,-0.48555019712492226,-1.2188073506659454,-0.002876981042195581,-2.007727907106405,1.327777750800518,0.7081313600450259
Roseburia intestinalis,4131.0,0.12610835851797647,-0.14131786158309168,3.5667675737276263,3.027242270356454,3.2390708923580664,2.6270989626340153,-0.23661306769252247,0.7081313600450259
Ruminococcus_E sp905215855,3118.0,0.13369320007492003,0.13855504903992266,1.140603279438369,1.6210743549742683,1.4809880093513819,2.066137922528622,0.5071531792887707,0.7081313600450259
Prevotella sp900554835,4139.0,0.1202853104193637,-0.1435281116176268,1.4446712870692606,0.809250431418738,0.8769047968536512,0.5873265402920449,-0.8360831313546843,0.7081313600450259
Spyradocola merdavium,3111.0,0.1283477656960507,0.1404890178201409,-0.3922152242798337,-0.04305011647878836,0.9367754891137068,0.9201724736176811,-3.187556520122851,0.7081313600450259
UMGS124 sp900539345,3134.0,0.14655683617132576,0.1341345489708523,-0.6492592300981308,-0.1436618783200326,-1.430923781820363,1.5600992833202305,-2.1761173433285816,0.7184158635849303
Enterococcus_C saigonensis,3134.0,0.14655683617132576,0.1341345489708523,-0.38646029295845136,0.05820686733479799,0.5374682766226435,1.7095811888887216,,0.7184158635849303
Lachnospira eligens_A,4103.0,0.14822921437700182,-0.13358198646221853,3.4803602187070317,2.910623152168633,3.8878224081235304,2.3025921528637348,-0.25790857210797685,0.7195592930922419
Gemmiger formicilis,4087.0,0.1621370604311917,-0.12916148639314828,3.4916542838469025,2.7937012881962615,4.181352170682505,3.034215504170181,-0.3217329503590576,0.7241457539363747
Desulfovibrio sp905214305,4100.0,0.15076506199368414,-0.13275314269926786,-0.9115193709080813,-1.608521530769766,-1.734113765788333,-2.4614537907777816,0.8193900271674227,0.7241457539363747
Johnsonella sp905373785,3147.0,0.15768891384661732,0.13054289266473273,-0.2384273932952052,0.10261275855487237,1.472861701591187,1.7095811888887216,,0.7241457539363747
CAG-269 sp000437215,3156.0,0.16576324485788252,0.1280563613758806,-0.07977008500343331,0.2895357300862841,1.3988008409916315,1.7100959998775505,,0.7241457539363747
Ruminococcus_E bromii,3153.0,0.1630379445499056,0.12888520513883128,2.297322856161754,2.7889059065072153,2.326621338005312,3.722240984788023,0.27974563941360603,0.7241457539363747
Centipeda sp001717585,4091.0,0.15857106581551006,-0.13026661141041584,0.5581254100461209,-0.3275966654967095,1.724116537782379,1.6634807935261762,,0.7241457539363747
Dialister hominis,4092.0,0.15768891384661732,-0.13054289266473273,0.005058469839339591,-0.6130702609492423,1.299466663387678,-1.116964495984039,,0.7241457539363747
Prevotella sp900548535,4091.0,0.15857106581551006,-0.13026661141041584,0.3849581629524745,-0.3227101648065227,-0.7923196654286979,-1.3505940019042786,,0.7241457539363747
NM07-P-09 sp004793665,3160.0,0.1694501064211117,0.12695123635861305,0.2982846929578305,0.7145252895144287,1.6976031730114958,1.7817015298712633,1.2602951264077273,0.7241457539363747
Clostridium butyricum,4084.0,0.16485102914816885,-0.1283326426301976,-0.7277755616435797,-1.3438845308199576,-1.232935638839935,-2.4602982229169648,0.8848436730849367,0.7241457539363747
CAG-793 sp013333035,4093.0,0.15681048491991056,-0.13081917391904962,-0.03945703944147798,-0.7114416688311168,1.5710354633601753,-1.151901637909937,4.172390893150555,0.7241457539363747
Collinsella sp003479805,3154.0,0.1639425982445435,0.1286089238845144,-0.5271452917479434,-0.0342841874870186,-0.47252193468537484,1.3761769187870083,-3.94258545473338,0.7241457539363747
Neisseria subflava_A,3159.0,0.16852267624768658,0.12722751761292994,-0.5298812943186276,0.02382255625182719,-0.2806655679884198,1.6634807935261762,,0.7241457539363747
Barb7 sp001657575,4079.0,0.1694501064211117,-0.12695123635861316,-0.3144743427408585,-0.9778272257205526,1.2894673708320674,-2.0085492299699066,1.636637262448944,0.7241457539363747
Prevotella sp002251295,4077.0,0.17131644086108733,-0.12639867384997938,-0.19081636565626836,-0.7084907607867253,-0.4221220528821483,-1.5734645348573846,1.8925641334538523,0.725917122292743
Faecalibacterium prausnitzii_D,4074.0,0.1741447377831884,-0.1255698300870285,4.425585295737384,3.9366430245611492,5.03978852486708,4.466674572495407,-0.1689023735270994,0.7317005789209596
Agathobacter sp900546625,4070.0,0.1779698554724537,-0.12446470506976093,2.8808417979191496,2.28621391183372,3.410798361210084,2.1039814601254907,-0.33353003958134464,0.7354126259192302
CAG-115 sp000432175,3169.0,0.1779698554724537,0.12446470506976104,-0.5089163723234392,-0.11860895314955502,0.30410723479034196,1.5440034744352698,-2.1012156990066555,0.7354126259192302
Holdemanella sp003458715,4063.0,0.18481373433370885,-0.1225307362895427,-0.5662680071857104,-0.9651448529409067,-1.549331643650408,-1.8366043123501132,0.7692604620949841,0.7392549373348354
UBA4334 sp002363115,4063.0,0.18481373433370885,-0.1225307362895427,-0.25839954464997317,-0.7241842789703467,0.06417912235771261,-0.795090962620268,1.4867533341237942,0.7392549373348354
Agathobacter faecis,4063.0,0.18481373433370885,-0.1225307362895427,3.7747266316180865,3.303311457698189,3.6242571156645162,2.7608835818928545,-0.19245916445506583,0.7392549373348354
Actinomyces israelii,4067.0,0.18087948418425193,-0.12363586130681026,-0.2993698274577816,-0.7953901521980125,1.4742641255775712,-1.4054792786691106,1.4097338790798681,0.7392549373348354
Prevotella sp002439605,4059.0,0.1888109501512253,-0.12142561127227514,0.4501341226041326,-0.09690060987903525,1.4127107791062343,-0.00903346077945777,,0.7492498021874019
Bulleidia intestinalis,3201.0,0.21084573832544395,0.11562370493162044,0.1732213230077965,0.45728045098819525,1.6154717246871826,1.725033972410639,1.4004627069341884,0.7593600145679581
Butyricicoccus avistercoris,4054.0,0.19389666257981697,-0.12004420500069068,-0.3946977725708042,-1.1733909918164454,1.4742641255775712,-2.729734630429622,1.571863541253934,0.7593600145679581
Carnobacterium maltaromaticum,4038.0,0.21084573832544395,-0.11562370493162044,0.3649747829961169,-0.24340516065924184,1.7134026861060523,1.587770664349227,,0.7593600145679581
Slackia_A isoflavoniconvertens,4039.0,0.20975599557122793,-0.11589998618593733,-0.02350078531906335,-0.6443013825171345,1.2894673708320674,-1.3530809019412775,4.776954876753717,0.7593600145679581
Escherichia coli,4045.0,0.2033030984860682,-0.11755767371183867,2.850316343776414,2.2659568443763507,2.3695354313576296,1.7026814549904472,-0.331001661268993,0.7593600145679581
Ruminococcus_C sp000980705,4038.0,0.21084573832544395,-0.11562370493162044,1.259068247996004,0.8199542476342205,1.2999373720677951,0.8122207273189073,-0.6187411694702237,0.7593600145679581
Clostridium sp900766315,3188.0,0.1969959693770339,0.11921536123774001,-0.3378306315082192,0.007674334206239371,-0.26903935887119346,1.5174841358444855,,0.7593600145679581
Alistipes_A indistinctus,3190.0,0.19908222853083835,0.11866279872910623,-0.0985571221151476,0.3620703699867934,0.4390509462059171,1.0664562244785927,,0.7593600145679581
Limimorpha sp017651645,4041.0,0.20758875554513412,-0.11645254869457111,0.12598806256131356,-0.5092824816165077,1.6154717246871826,1.4688253229764072,,0.7593600145679581
Alectryocaccomicrobium faecavium,3200.0,0.20975599557122793,0.11589998618593733,-0.4124166140089333,-0.161040240154466,1.3287649897945712,1.430658627671587,-1.356681228805739,0.7593600145679581
Lachnospira sp003537285,4035.0,0.21413952410816417,-0.11479486116866977,2.334117893458712,1.8987680680816814,2.725830485487455,1.9302069123400827,-0.297813738491015,0.7593600145679581
Lactobacillus amylolyticus,4035.0,0.21413952410816417,-0.11479486116866977,-0.2970414750812265,-0.8445325902562434,1.2894673708320674,-1.6960223617289234,1.5074887157963135,0.7593600145679581
Streptococcus gallolyticus_B,4036.0,0.21303749711341313,-0.11507114242298666,-0.7059030968934605,-1.134380620818309,-1.1786406657175483,-2.1840359402244918,0.684362736693681,0.7593600145679581
Alloprevotella timonensis,4036.0,0.21303749711341313,-0.11507114242298666,0.6664976749209746,0.06286909569731335,-0.1841968605702835,-0.46506160674186425,-3.406176904894958,0.7593600145679581
Phascolarctobacterium_A succinatutens_A,3198.0,0.20758875554513412,0.11645254869457111,0.5368703125724298,1.1798896542626545,1.5157942939134763,1.829194907086503,1.136006405373329,0.7593600145679581
Desulfovibrio sp900556755,4033.0,0.21635590030284757,-0.11424229866003599,0.613631724367974,-0.14207757469907908,1.6836555964217705,-0.9301096821370045,,0.7618165503621394
UBA4334 sp905235525,3209.0,0.21971134950482252,0.11341345489708521,-0.44209542393948337,-0.004883453237654871,0.7974167173191944,1.4688253229764072,-6.500312601191279,0.7667989213186082
Alistipes avistercoris,3210.0,0.22083808933975912,0.11313717364276832,-0.5104084853865689,-0.10301788229661227,-0.9050248447762819,-0.6022266614644334,-2.3087575363583506,0.7667989213186082
Actinomyces sp900323545,4015.0,0.23704902610301704,-0.10926923608233174,-0.24508894617137314,-0.8506364974686366,1.5669644224606163,-1.707760150542045,1.7952373425969064,0.7746700199445001
Fimenecus sp000432435,3218.0,0.2300013503942313,0.1109269236082332,1.300171485973878,1.9230853857095225,0.503940621326258,1.1617116220718362,0.5647209000333234,0.7746700199445001
Ruminococcus_D sp900539095,4020.0,0.23116549812890508,-0.1106506423539162,0.3143882457739262,-0.2661286047224069,0.48014854233086623,-1.2869321854447637,,0.7746700199445001
Meiothermus_B silvanus,4015.0,0.23704902610301704,-0.10926923608233174,-1.0805047630493494,-1.5275999383163357,-2.038236475209942,-2.2512500309204633,0.49956133535127323,0.7746700199445001
Holdemania sp904395815,4018.0,0.23350633812826171,-0.11009807984528241,-0.06099441860853741,-0.7206811082273403,1.5669644224606163,0.41866542993042977,3.562611911289516,0.7746700199445001
Raoultibacter timonensis,3219.0,0.23116549812890508,0.1106506423539163,-0.5482512112942367,-0.2008466119680159,0.22058462814395696,0.5283129902447445,-1.4487429737912314,0.7746700199445001
Veillonella parvula_A,4017.0,0.23468303933896684,-0.10982179859096552,1.5678533356810282,1.0824965026679292,1.4451526518994537,1.3050859526359933,-0.5344282450272451,0.7746700199445001
Acidaminococcus fermentans,4024.0,0.22653394134210758,-0.11175576737118376,-0.003972657786334709,-0.4873952726655507,1.307519320549705,0.313699326541073,6.938844286354232,0.7746700199445001
ER4 sp000765235,4025.0,0.22538646745066415,-0.11203204862550087,2.7621807129141414,2.211332505722145,1.8955749005126084,1.429000417123838,-0.32089173797237724,0.7746700199445001
Faecousia sp003525905,3226.0,0.2394318205204894,0.10871667357369807,1.3511624649647367,1.7956568721862096,1.7298804298889046,2.1047806321632745,0.41031053896076763,0.7773760406509396
CAG-485 sp900759795,4010.0,0.2430375992722691,-0.1078878298107473,0.051545615095210745,-0.5054562504125834,1.5931106426629462,1.2883084784647796,,0.783992255716997
Porphyromonas circumdentaria,4007.0,0.24668137871130225,-0.10705898604779662,0.06481673974952207,-0.46949165941175947,1.6644395706203952,1.108084740376361,,0.7906454445875072
CAG-488 sp016292785,3239.0,0.2553318833067363,0.10512501726757839,0.14329677696086382,0.2715541980209111,1.6154717246871826,1.7437257232351175,0.9222340008577232,0.8007507177055057
Prevotella sp900550035,3998.0,0.2578417311011728,-0.10457245475894461,0.738245461008587,0.2544416221594342,0.126776780343004,-0.1815372966372042,-1.5367658880992339,0.8007507177055057
Pauljensenia turicensis,3240.0,0.25658467633469995,0.1048487360132615,-0.4864252233775679,-0.16255638520566057,1.0551448833206383,1.5491807664479254,-1.5812778208601268,0.8007507177055057
Ruminococcus_E bromii_B,3241.0,0.2578417311011728,0.10457245475894461,2.2302566826261696,2.7025004581533674,2.1854004700267993,3.6652955860669776,0.277085101410161,0.8007507177055057
CAG-274 sp000432155,3237.0,0.25283906935769085,0.10567757977621217,-0.7727347436478276,-0.22409625803126326,-1.9637373689774886,-0.4409202108803836,-1.7858547114733352,0.8007507177055057
Akkermansia muciniphila,3992.0,0.26547373053780043,-0.10291476723304327,0.6478209116361303,0.4462434244239668,1.457412985955438,0.14635937372463204,-0.5377641274160343,0.8044658501145467
UBA11524 sp000437595,3995.0,0.26163849745749335,-0.10374361099599394,-0.010717277851285742,-0.4269225288223078,-0.6641197501508689,-1.5624608162379463,5.315964008990544,0.8044658501145467
Thermophilibacter provencensis,3994.0,0.26291263047402647,-0.10346732974167705,0.3168899246708351,-0.2283529193418885,1.6644395706203952,1.5440034744352698,,0.8044658501145467
CAG-302 sp001916775,3247.0,0.26547373053780043,0.10291476723304327,-0.673947810296441,-0.22392774505132826,-1.5076750827216383,1.2883084784647796,-1.5896035876931907,0.8044658501145467
CAG-1427 sp900551155,3986.0,0.2732599006599885,-0.10125707970714193,-0.6831048620981817,-1.2152153009247515,-0.5695742436917168,-2.472750904196868,0.8310329752051993,0.8230719899397244
Cellulosilyticum ruminicola,3983.0,0.2772109758478515,-0.10042823594419126,-0.8815344808649107,-1.499382297969129,-1.883180457384018,-2.4543124824218765,0.7662793690693004,0.8250326662138436
Neisseria subflava,3255.0,0.27588964890223844,0.10070451719850804,-0.40617020861750885,0.023838104810093193,0.7018745494269361,1.6634807935261762,,0.8250326662138436
Succinivibrio sp002449335,3262.0,0.28522940984482814,0.0987705484182898,-0.3789177930944863,-0.13186808479639972,1.307519320549705,1.5600992833202305,-1.5227894537351672,0.8438739936237518
Clostridium sp900116755,3975.0,0.28793673273819775,-0.09821798590965614,-1.2113321594276707,-1.581708131452995,-2.112051348481323,-2.5125813905458525,0.384888887099561,0.8468727433476404
Lachnospira sp000437735,3970.0,0.2947806600735793,-0.09683657963807146,2.3838857379543583,1.8819570300654735,2.206067214622287,1.630430102548269,-0.341081399476221,0.855960752186877
Agathobacter rectalis,3969.0,0.2961624202566594,-0.09656029838375457,4.2378704139543,3.794963169102111,5.014735765374597,3.5189515196321635,-0.15925358940797749,0.855960752186877
RUG705 sp905188025,3268.0,0.2934032265279356,0.09711286089238846,0.2952763959929775,0.6947420600968972,1.2894673708320674,0.3767429697588742,1.2344114048444927,0.855960752186877
Acutalibacter sp910580045,3276.0,0.30454390108202434,0.09490261085785334,-1.5934372705708926,-1.2774520319424656,-2.669977657307994,-2.1982470236706817,-0.31887310607124864,0.8585820823897763
CAG-488 sp900539465,3277.0,0.30595597633234106,0.09462632960353645,-0.5916933674291793,-0.42436135633866706,-1.0022695264249872,1.4688253229764072,-0.4795564383400015,0.8585820823897763
Agathobacter sp900317585,3961.0,0.3073723854955399,-0.09435004834921945,2.6725656303391525,2.1469572289062993,3.516022624930387,2.062386909171167,-0.31593192608137505,0.8585820823897763
Sodaliphilus sp018065665,3278.0,0.3073723854955399,0.09435004834921945,0.1666290779433789,0.18660838628738394,1.6020606783551372,1.7095811888887216,0.16337363917675737,0.8585820823897763
Klebsiella ornithinolytica,3276.0,0.30454390108202434,0.09490261085785334,-0.2882566203735184,0.3224506206992112,-0.08055910378923947,1.2883084784647796,,0.8585820823897763
Escherichia sp005843885,3965.0,0.3017327496573783,-0.09545517336648701,0.6465182602733457,0.2798573638181516,0.802108296096435,-0.2576460525790001,-1.2079994056783228,0.8585820823897763
UBA4372 sp900543815,3949.0,0.32470747188258897,-0.09103467329741677,-0.48695849955636417,-0.7439795837332587,-0.5733959590003526,-1.62325686269695,0.6114642068804781,0.859014475879865
Leptotrichia wadei,3952.0,0.32031516304610974,-0.09186351706036744,0.3404387736245884,0.005636126098804994,1.70673250200322,1.6654971683749302,-5.916547407546233,0.859014475879865
Cetobacterium_A sp905216205,3949.0,0.32470747188258897,-0.09103467329741677,0.4001320460832289,-0.15302944266070337,1.6865609545684563,1.5440034744352698,,0.859014475879865
Ruminococcus_C callidus,3951.0,0.32177493011349245,-0.09158723580605055,0.7019388317893637,0.3171437198347036,0.6356129946099465,-0.4064736364170436,-1.1462085406580738,0.859014475879865
Peptococcus niger,3284.0,0.3159618792827229,0.09269236082331811,-0.13982854105988618,0.06840940609006937,1.5685165476792182,1.6654971683749302,,0.859014475879865
Peptacetobacter hiranonis,3949.0,0.32470747188258897,-0.09103467329741677,-1.1553276862676916,-1.3572941642768397,-2.3287977192507956,-2.797932882512187,0.23243132578685533,0.859014475879865
S5-A14a sp000758905,3281.0,0.3116476217916899,0.09352120458626878,0.05639187024748622,0.08142122865228602,1.5895565164585488,1.7208749967907924,0.5299177931412365,0.859014475879865
Mitsuokella jalaludinii,3281.0,0.3116476217916899,0.09352120458626878,0.22622147126978462,0.4635224252832719,1.4809880093513819,1.6654971683749302,1.0349032692981879,0.859014475879865
Negativibacillus massiliensis,3285.0,0.3174086375475602,0.09241607956900122,0.8264326606796819,1.2591046978986746,0.2811067759477712,1.3121929857048666,0.6074290755114798,0.859014475879865
ER4 sp900552015,3949.0,0.32470747188258897,-0.09103467329741677,0.7140026879630937,0.26898699522044794,0.6639707333566545,-0.2683616555935213,-1.4083930780086018,0.859014475879865
Erwinia mallotivora,3297.0,0.3351079023964868,0.08910070451719854,-0.4059991409456166,-0.1672489877705495,1.3287649897945712,1.5491807664479254,-1.2794792005149764,0.8726768291575177
Cryptobacteroides sp000431015,3943.0,0.3336091282582879,-0.08937698577151543,0.2237835341559728,-0.4171705766138745,1.5157942939134763,1.2883084784647796,,0.8726768291575177
Eubacterium_R sp000436835,3942.0,0.3351079023964868,-0.08910070451719854,0.5505572365753245,0.05000644309439096,0.781323315677918,-0.4819498086476752,-3.4607066331940604,0.8726768291575177
UBA1096 sp002684915,3940.0,0.3381184415170273,-0.08854814200856476,-0.6990438679825752,-0.9534133433262488,-1.1595058502834128,-2.055418562402398,0.4477188233751528,0.8759545117021432
Escherichia ruysiae,3938.0,0.3411462947310946,-0.08799557949993098,0.7306187911515984,0.423152503728118,0.6765086010523671,0.2725180494352095,-0.7879411552665913,0.8774632415961198
Klebsiella michiganensis,3302.0,0.3426667111833196,0.08771929824561409,0.13585389290971367,0.3524776417881488,0.5806145932661,1.5328486610464083,1.3754758347161535,0.8774632415961198
Onthousia sp900758495,3936.0,0.3441914524689721,-0.0874430169912972,-0.39138350376574604,-0.8276727618106704,-0.7565663150246049,-1.1273535929375473,1.0804775321617073,0.8774632415961198
JAHALF01 sp018371275,3304.0,0.3457205171888712,0.0871667357369802,-0.09470013255462578,0.027370654806738528,1.4809880093513819,1.7095811888887216,,0.8774632415961198
CAG-103 sp900543625,3307.0,0.3503336367377452,0.08633789197402952,0.7425819483542042,1.1194628897017973,1.307519320549705,1.5440034744352698,0.5921845530272247,0.8802352681852894
CAG-1427 sp900554685,3933.0,0.3487916109267116,-0.08661417322834652,-0.030308065789965883,-0.4185412227306023,1.5685165476792182,0.13245953603559713,3.787596077259919,0.8802352681852894
Holdemanella porci,3927.0,0.3581084836783508,-0.08495648570244518,-0.3662132298736866,-0.6453946051879373,-1.606259767340859,-2.15486401309669,0.817497609091548,0.8820406001929822
UBA10281 sp900554485,3929.0,0.35498560897329456,-0.08550904821107896,-0.042774891981854954,-0.4596682462747424,1.628535022866986,1.2883084784647796,3.425756922668189,0.8820406001929822
Ligilactobacillus salivarius,3311.0,0.3565448916813173,0.08523276695676196,0.3807811603811951,0.6967834475834308,1.5765837242994447,1.7095811888887216,0.8717482494400449,0.8820406001929822
Collinsella intestinalis,3930.0,0.353430637611132,-0.08578532946539585,0.227497998824112,-0.14154392397832138,1.6154717246871826,1.3761769187870083,,0.8820406001929822
Dielma fastidiosa,3321.0,0.37237434905000766,0.08246995441359306,-0.8517964924674524,-0.5368057313953761,-0.639660932428967,0.5273765992460682,-0.6661087150944651,0.8989925539994662
Prevotella sp900770515,3918.0,0.37237434905000766,-0.08246995441359295,1.7851576962737454,1.3384936228328366,1.3355844931274028,1.2883084784647796,-0.41544125824414524,0.8989925539994662
Cellulosilyticum sp002735925,3318.0,0.3675804050646523,0.08329879817654373,-0.9833177378571893,-0.8502305656286445,-2.012110950383816,-2.008981864719429,-0.20980354330079684,0.8989925539994662
Acidaminococcus provencensis,3917.0,0.3739809024637779,-0.08219367315927606,-0.3633675892706849,-0.9370050509159891,0.7884593462177918,-2.1106362369623177,1.3666270836663748,0.8989925539994662
Enterobacter ludwigii,3920.0,0.3691740974982465,-0.08302251692222673,0.09591406398025802,-0.10730506452775374,0.20106495613563524,0.6648385605607423,,0.8989925539994662
CAG-177 sp002438685,3911.0,0.38371001684774353,-0.08053598563337472,0.4935847955503844,-0.03313641869532833,1.5931106426629462,1.5328486610464083,,0.899265820584498
Faecivivens stercoripullorum,3328.0,0.38371001684774353,0.08053598563337483,-0.531794320673847,-0.4812836409273018,0.8208414233677015,1.2883084784647796,-0.1439809840159155,0.899265820584498
Sutterella wadsworthensis,3330.0,0.3869871830285434,0.07998342312474094,1.6290709853193654,1.9608118146379951,1.7201666761513863,2.03176376535008,0.2674016125944121,0.899265820584498
Gemmiger sp900540595,3907.0,0.39028136613367215,-0.07943086061610716,2.460973316960362,2.1206351801729797,2.9309112958932726,2.1126316762872364,-0.21473256474924327,0.899265820584498
