feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00588_Phosphorylcholine,4089.0,0.1789084792554525,0.11979334840167899,-0.12084016525297309,-0.024676786984748223,-0.04838844811508336,0.011363021345095703,-2.291873641410025,0.49728749358710805,C00588,Other
C00300_Creatine,4111.0,0.19672607584652624,0.11505758260682386,0.9545349897948722,1.1131834822325344,0.8319654462125625,1.1884580406777865,0.22182141887661655,0.49728749358710805,C00300,Other
C00245_Taurine,4097.0,0.1852440779110336,0.11807125174900446,1.2469905876098437,1.4596180424312681,1.386647033557071,1.4491735190841593,0.2271403135968878,0.49728749358710805,C00245,Other
C05127_1-Methylhistamine,5173.5,0.2022302473920906,-0.11365837907652576,-0.5293262976644394,-0.65288062739621,-0.5762421121392229,-0.7622156112073515,0.30266190339397997,0.49728749358710805,C05127,Other
C00879_Mucate,5164.5,0.21003056784815854,-0.11172102034226672,-0.2936053225768982,-0.29798256082360014,-0.3460387250763346,-0.4688857354465674,0.02134977864434998,0.5074512476498253,C00879,Other
C04137_Octopine,5161.0,0.21312952401292662,-0.11096760305672149,-0.5428600477623321,-0.7127486967210122,-0.9461925307447916,-1.0232095879171725,0.3928131853646758,0.5074512476498253,C04137,Other
C05145_3-Aminoisobutyrate,4148.5,0.23003002310517595,0.10698525454741148,-0.0397059618278046,0.1302530292960222,0.04507790649713472,0.15577476002895652,,0.5391328666527561,C05145,Other
3-Indoxyl sulfate,5124.5,0.2473643256036263,-0.10311053707889362,-0.6653502246827303,-0.6989832658064552,-0.8465578451252338,-0.9371412789921052,0.07114397566753426,0.5689580891509273,3-Indoxyl sulfate,Other
C00440_5-Methyltetrahydrofolate,5121.5,0.250341559226408,-0.10246475083414053,-0.531663251321323,-0.5880055056790442,-0.7570123772086047,-0.7754155971763398,0.14531691331445767,0.5689580891509273,C00440,Other
C00378_Thiamine,5110.0,0.2619849202401948,-0.09998923689592076,-0.1242840973807547,-0.23980497392684497,-0.1208499883159524,-0.3531533010863195,0.9482198784607214,0.5779079122945474,C00378,Other
C00296_Quinate,4179.5,0.2604449396802099,0.10031213001829731,0.33676902111397705,0.4504068854573129,0.33874489589437484,0.4921741376021791,0.4194694481475621,0.5779079122945474,C00296,Other
C02571_o-Acetylcarnitine,4201.0,0.28310858020616725,0.09568399526423421,-0.5562629399963748,-0.4636907610457998,-0.5708120582948883,-0.47865548828990234,-0.2626040108235467,0.6113186053532256,C02571,Other
C00262_Hypoxanthine,4203.0,0.28528201583150525,0.09525347110106552,-0.5166802035411058,-0.44833073190306205,-0.5818452306059425,-0.3987537854173553,-0.20470821302373662,0.6113186053532256,C00262,Other
C00489_Glutarate,4209.0,0.291872767509733,0.09396189861155957,1.4348963451330936,1.5798725377110783,1.4468248097889231,1.596695903159686,0.13886164560652112,0.6138491187462336,C00489,Other
C02656_Pimelate,4211.5,0.2946475769981921,0.09342374340759874,0.18762640105525988,0.28914897227539305,0.24482649447012728,0.3384072882605851,0.6239501267815084,0.6138491187462336,C02656,Other
C06524_Nornicotine,5075.0,0.2996864913568995,-0.09245506404046933,-0.21246932614084113,-0.29756286566499807,-0.16988827757750746,-0.27626880147288424,0.48593992191217267,0.6157941603223962,C06524,Other
C00092_G6P,5059.0,0.3180721544674876,-0.08901087073512004,-0.20552149235846667,-0.2374637398113311,-0.4292471554926093,-0.4513024922085117,0.20841796359093284,0.6373197838816176,C00092,Other
N-Acetylvaline,5058.5,0.3186598919408088,-0.0889032396943279,-0.6020429550951164,-0.6447619736940654,-0.817213641413459,-0.7967827527810782,0.09890023496408934,0.6373197838816176,N-Acetylvaline,Other
C01015_Hydroxyproline,5043.0,0.33718440290040175,-0.08556667742977075,0.14322311476274371,0.0780714531947289,0.153238286629358,0.04982734463153293,-0.875397310523223,0.6568527329228606,C01015,Other
C01104_Trimethylamine N-oxide,5043.0,0.3371838583919291,-0.08556667742977075,-0.7531709291027003,-0.8168184576708993,-1.079330412758029,-1.0861141400441916,0.11703815148339308,0.6568527329228606,C01104,Other
