Polyamine,KEGG,Species,Interaction_coef,Interaction_pval,N,Interaction_qval
Spermidine,C00315,Bilophila wadsworthia,-0.0072083999011118595,0.5057274459962479,347,0.9873954788693271
Spermidine,C00315,Acidaminococcus intestini,0.016412537986292195,0.12229465500956029,347,0.9873954788693271
Spermidine,C00315,Streptococcus salivarius,0.007568895266638061,0.4841737575920011,347,0.9873954788693271
Spermidine,C00315,Holdemanella biformis,-0.008896007064847387,0.4807543955067577,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900548535,-0.0094223793934944,0.37566280406906827,347,0.9873954788693271
Spermidine,C00315,Lachnospira sp000436475,0.0031164688842983475,0.764206871055979,347,0.9873954788693271
Spermidine,C00315,Faecalibacillus intestinalis,-0.023410371376143185,0.032636106035455824,347,0.9873954788693271
Spermidine,C00315,CAG-83 sp001916855,-0.015140757159769124,0.18218014190584084,347,0.9873954788693271
Spermidine,C00315,Eisenbergiella sp900066775,0.002463462085343781,0.8393571711783873,347,0.9873954788693271
Spermidine,C00315,Limisoma sp000437795,-0.0010934555004105428,0.922542403461692,347,0.9873954788693271
Spermidine,C00315,Dorea_A longicatena,-0.010113920879200624,0.35864203560891383,347,0.9873954788693271
Spermidine,C00315,Dorea_A longicatena_B,-0.02316044647596692,0.0374732555602615,347,0.9873954788693271
Spermidine,C00315,Bacteroides rodentium,0.0010434448498318205,0.9213055035047919,347,0.9873954788693271
Spermidine,C00315,Prevotella sp002265625,-0.004139633223650675,0.7052955701973462,347,0.9873954788693271
Spermidine,C00315,UBA1417 sp003531055,0.005617821671472654,0.6293527683938802,347,0.9873954788693271
Spermidine,C00315,Bacteroides ovatus,-0.006763106598071213,0.5340127121715887,347,0.9873954788693271
