feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C01586_Hippurate,3213.0,0.22423645580989993,0.11230832987981765,0.26053417936357665,0.3025505803862504,0.056595280096438216,0.1657866633005627,0.21570370000105085,0.467842474275531,C01586,Other
C00253_Nicotinate,3223.0,0.23585897043275073,0.10954551733664875,0.0867123670116032,0.17098094270303216,-0.06317054287616397,-0.03522477586974726,0.9795258531368479,0.4729073955278198,C00253,Other
C02918_1-Methylnicotinamide,3223.5,0.2364536977639099,0.1094073767094903,-0.6923409067269047,-0.6226854842570941,-0.8093081056458151,-0.7027132497319952,-0.15297894385365265,0.4729073955278198,C02918,Other
C00398_Tryptamine,3240.5,0.25720900453730555,0.10471059538610306,-0.745877013665314,-0.7562808954367248,-1.1150646310916268,-1.0613638763121087,0.01998440852582086,0.5076493510604715,C00398,Indole / Tryptophan
C02630_2-Hydroxyglutarate,3989.0,0.26934704643655283,-0.1020859234700926,0.9318448720935063,0.7694209635528875,1.061642109431009,1.034005603820577,-0.27631666571521574,0.5179750893010631,C02630,Other
C11527_4-Hydroxymandelate,3249.0,0.2680475824186609,0.10236220472440949,0.11808984914133035,0.19881787147670016,-0.10987942401790773,-0.0829797854191825,0.7515624819586305,0.5179750893010631,C11527,Other
C00270_N-Acetylneuraminate,3274.5,0.3024308859428342,0.09531703273932868,-0.06892181959865726,0.00164298766808555,-0.14680792509141205,-0.24256823362198388,,0.5648650539374701,C00270,Other
C05341_beta-Ala-Lys,3271.0,0.29754618160178314,0.0962840171294378,-0.4221172427328734,-0.3667936069384272,-0.29835934073534065,-0.5645192850087457,-0.20267526895022397,0.5648650539374701,C05341,Other
C00300_Creatine,3960.0,0.3087928961524836,-0.09407376709490256,1.0742919821849082,0.9545349897948722,1.18555783065223,0.8319654462125625,-0.17051616934344194,0.5648650539374701,C00300,Other
C00670_Glycerophosphorylcholine,3276.5,0.3052470678374054,0.0947644702306949,-0.5080539385704951,-0.45216875046477156,-0.9632192290227108,-0.8659918566654679,-0.16812038171417895,0.5648650539374701,C00670,Other
C05123_Isethionate,3944.5,0.3313653629763691,-0.08979140765299065,0.019724136314004742,-0.11277171828907344,-0.2489844814769746,-0.25211310374437335,,0.5988530656199441,C05123,Other
C00093_Glycerophosphate,3940.5,0.3373583662829144,-0.08868628263572309,0.29430715262871016,0.19111038105371578,0.3163987951870839,0.0,-0.6229164551077382,0.6024256540766327,C00093,Other
C00042_Succinate,3306.0,0.3487916109267116,0.08661417322834641,2.001876107777579,2.098159128292891,1.84999441311293,1.8839639286174763,0.06777140736430753,0.6155146075177265,C00042,Other
